URL;Title;Meta-Description
"https://www.heise.de/hintergrund/Temu-und-Shein-Warum-chinesische-Handelsplattformen-neue-Gesetze-erfordern-10192217.html";"Temu und Shein: Warum chinesische Handelsplattformen neue Gesetze erfordern | heise online";"Chinesische Verkäufer unterlaufen Zollbestimmungen durch Aufteilung von Warensendungen. Die EU will deshalb strengere Plattform-Kontrollen und schärfere Regeln."
"https://www.heise.de/ratgeber/Fernsehen-mit-dem-Raspberry-Pi-streamen-so-geht-s-10192232.html";"Fernsehen mit dem Raspberry-Pi streamen – so geht's | heise online";"Hat man einen traditionellen Fernsehanschluss, kann man mit einem Raspi und der Software Tvheadend lineares Fernsehen kostenlos im eigenen Netzwerk streamen."
"https://www.heise.de/hintergrund/Softwareentwicklung-Zellbasierte-Architekturen-fuer-mehr-Resilienz-10194924.html";"Softwareentwicklung: Zellbasierte Architekturen für mehr Resilienz | heise online";"Je komplexer Service Meshes werden, desto schwieriger wird es, den Überblick zu behalten und auf eine einheitliche Umsetzung zu achten."
"https://www.heise.de/hintergrund/Vorbereitung-auf-den-AI-Act-Wie-die-ISO-42001-helfen-kann-10195139.html";"Vorbereitung auf den AI Act: Wie die ISO 42001 helfen kann | heise online";"Wer sich auf den AI Act vorbereiten will, findet Hilfe in der ISO 42001 – doch auch Datenschutz und Urheberrecht müssen beachtet werden."
"https://www.heise.de/tests/Elf-Notebooks-mit-Prozessoren-von-AMD-Apple-Intel-und-Qualcomm-im-Vergleich-10195762.html";"Elf Notebooks mit Prozessoren von AMD, Apple, Intel und Qualcomm im Vergleich | heise online";"Nach und nach schicken alle großen Hersteller ihre Prozessoren für KI-Anwendungen ins Notebook-Rennen. Wir haben alle Geräte mit aktueller Ausstattung getestet."
"https://www.heise.de/tests/Elektro-und-Netzwerkplanung-im-Browser-mit-Jetplan-10196795.html";"Elektro- und Netzwerkplanung im Browser mit Jetplan | heise online";"Wer Elektrik, Smart Home und Netzwerk im Haus selbst planen will, kommt mit der Webanwendung Jetplan schneller an 2D-Pläne und Teilelisten als mit CAD-Software."
"https://www.heise.de/ratgeber/Zwoelf-Tipps-fuer-gelungene-Familienfotos-10197614.html";"Zwölf Tipps für gelungene Familienfotos | heise online";"Jedes Familienbild wird später zu einer emotionalen Reise in die Vergangenheit. Die Profifotografin Judy Hohmann gibt 12 Tipps, wie Sie Familienfotos meistern."
"https://www.heise.de/hintergrund/Deepfakes-im-Visier-von-AI-Act-und-deutschem-Strafrecht-10202514.html";"Deepfakes im Visier von AI Act und deutschem Strafrecht | heise online";"Täuschungen durch künstlich erzeugtes Bild- und Videomaterial fordern Gesellschaft und Gesetzgeber heraus. Was bringt die europäische KI-Kennzeichnungspflicht?"
"https://www.heise.de/hintergrund/Komprimierte-KI-Wie-Quantisierung-grosse-Sprachmodelle-verkleinert-10206033.html";"Komprimierte KI: Wie Quantisierung große Sprachmodelle verkleinert | heise online";"Wir erklären die wichtigsten Quantisierungsmethoden, mit denen Sprachmodelle wie ChatGPT Energie und Kosten sparen und sogar lokal auf Smartphones laufen."
"https://www.heise.de/hintergrund/Starlink-Welche-Bedingungen-die-Stallitverbindung-beeinflussen-10217576.html";"Starlink: Welche Bedingungen die Satellitenverbindung beeinflussen | heise online";"Trotz 5G-Mobilfunk kann satellitengestütztes Internet als Backup nützlich sein. Messungen zeigen, was Starlink unter realistischen Bedingungen leistet."
"https://www.heise.de/hintergrund/Sichere-Cloud-mit-Azure-Policies-10217580.html";"Sichere Cloud mit Azure Policies | heise online";"Mit Azure Policies erkennen Sie nicht nur Regelverstöße, sondern verhindern von vorneherein, dass nicht regelkonforme Aktionen stattfinden. "
"https://www.heise.de/tests/Smartes-Teleskop-fuer-Astrofotografie-im-Test-Celestron-Origin-10219037.html";"Smartes Teleskop für Astrofotografie im Test: Celestron Origin | heise online";"Celestron bringt ein smartes Teleskop heraus: Origin geht verglichen mit den vollintegrierten Geräten der Konkurrenz neue Wege. Wir haben es getestet."
"https://www.heise.de/news/DKB-fuer-Apple-Nutzer-Probleme-mit-MacGiro-Co-Apple-Watch-Support-noch-weg-10222961.html";"DKB für Apple-Nutzer: Probleme mit MacGiro &amp; Co., Apple-Watch-Support noch weg | heise online";"Die Deutsche Kreditbank hat ihre HBCI-Unterstützung verändert, was bei Usern von Banking-Apps für Probleme sorgt. Die Autorisierungsabfrage kommt jetzt ständig."
"https://www.heise.de/hintergrund/Python-3-13-Mehr-Performance-ohne-GIL-10224222.html";"Python 3.13: Mehr Performance ohne GIL | heise online";"Die neue Python-Version bringt einige beachtenswerte Neuerungen mit, die die Geschwindigkeit von Programmen in den meisten Fällen deutlich erhöhen. "
"https://www.heise.de/tests/Motorola-Foldables-Razr-50-und-Razr-50-Ultra-im-Test-10225855.html";"Motorola-Foldables Razr 50 und Razr 50 Ultra im Test | heise online";"Motorola schreibt seine Geschichte des Klapphandys fort. Die beiden Razr-50-Modelle teilen sich viele Eigenschaften, und manchmal ist sogar das günstige besser."
"https://www.heise.de/tests/Musiksoftware-Cubase-14-im-Test-10230499.html";"Musiksoftware: Cubase 14 im Test | heise online";"Cubase hat einen neuen Pattern-Editor und superflexible Modulatoren. Damit gelingen der Musiksoftware von Steinberg nun elektronische Polyrhythmen."
"https://www.heise.de/hintergrund/Wie-man-private-Chatbots-in-Azure-absichert-10232264.html";"Wie man private Chatbots in Azure absichert | heise online";"Trotz Risiken durch den Einsatz großer Sprachmodelle faszinieren die Möglichkeiten. Ein Umgang mit diesen neuen Gefahren setzt voraus, dass man sie kennt."
"https://www.heise.de/hintergrund/Schneller-und-bei-ersten-Macs-Was-Thunderbolt-5-bringt-10232507.html";"Schneller und bei ersten Macs: Was Thunderbolt 5 bringt | heise online";"Die nächste Generation der Schnittstelle ist bei Apple gelandet. Thunderbolt 5 verdoppelt Übertragungsraten, bietet mehr Anschlussmöglichkeiten und lädt flott."
"https://www.heise.de/ratgeber/Videoaufnahmen-auswerten-mit-Raspi-und-Frigate-10234457.html";"Videoaufnahmen auswerten mit Raspi und Frigate | heise online";"Ein Raspberry mit etwas Zubehör, Open Source Software und ein Nachmittag Zeit genügen, um einen Netzwerkvideorekorder mit Objekterkennung zu basteln. "
"https://www.heise.de/hintergrund/Marktuebersicht-fuer-Data-Security-Posture-Management-10235051.html";"Marktübersicht für Data Security Posture Management | heise online";"Auf dem DSPM-Markt tummeln sich viele Anbieter. Wir haben uns die verbreiteten Produkte von BigID, Forcepoint, Rubrik, Varonis und Wiz genauer angesehen."
"https://www.heise.de/ratgeber/Wie-man-ein-parametrisches-Design-in-FreeCAD-konstruiert-10235928.html";"Wie man ein parametrisches Design in FreeCAD konstruiert | heise online";"Wie man das Aussehen eines Modells mithilfe einer Tabelle steuert, zeigen wir in diesem Artikel. Dafür nutzen wir die Spreadsheet-Workbench von FreeCAD."
"https://www.heise.de/hintergrund/Medizin-Wie-robotergestuetzte-Laser-OPs-an-Hirn-und-Wirbelsaeule-sicherer-machen-10242100.html";"Medizin: Wie Lasertechnik Operationen an Hirn und Rückenmark sicherer macht | heise online";"Mit einem Lasersystem können Chirurgen in Zukunft Schädel oder Wirbelkanäle öffnen, Schneidtiefen exakt einhalten und Knochengewebe noch in der OP analysieren. "
"https://www.heise.de/ratgeber/Die-perfekte-Kamera-Was-Profis-wirklich-brauchen-10243237.html";"Die perfekte Kamera: Was Profis wirklich brauchen | heise online";"Wir haben unsere Leser gefragt, welche Funktionen und Weiterentwicklungen sie sich in und an ihren Kameras wünschen und erhielten viele Vorschläge und Ideen."
"https://www.heise.de/news/Patchday-Fortinet-Hintertuer-ermoeglicht-unbefugte-Zugriffe-auf-FortiSwitch-10243684.html";"Jetzt patchen! Attacken auf Netzwerkgeräte von Fortinet beobachtet | heise online";"Der Anbieter von IT-Securitylösungen Fortinet hat zahlreiche Sicherheitsupdates für seine Produkte veröffentlicht. Eine Lücke wird bereits ausgenutzt."
"https://www.heise.de/ratgeber/Unverwuestlich-So-machen-Sie-Ihren-alten-Intel-Mac-Pro-zukunftsfest-10244301.html";"Unverwüstlich: So machen Sie Ihren alten Intel-Mac-Pro zukunftsfest | heise online";"Die ersten Intel-Mac-Pros sind für Apple längst überholt. Wer mal viel Geld für die Workstation auf den Tisch gelegt hat, kann sich aber helfen. So geht's."
"https://www.heise.de/news/Amazon-Prime-Preiserhoehung-war-ungueltig-Sammelklage-in-Arbeit-10245412.html";"Gericht erklärt Preiserhöhung bei Prime für unwirksam | heise online";"Die Preiserhöhung von Amazon Prime im Herbst 2022 war ungültig, hat ein Gericht entschieden. Die Verbraucherzentrale NRW bereitet nun eine Sammelklage vor."
"https://www.heise.de/ratgeber/Schrauben-Welcher-Typ-sich-fuer-welche-Projekte-eignet-10245792.html";"Schrauben: Welcher Typ sich für welche Projekte eignet | heise online";"Die Schraube ist eine einfache und verlässliche Lösung zur Verbindung von Bauteilen. Wir sehen uns die Verbindungstechnik und diverse Schraubentypen genauer an."
"https://www.heise.de/news/heise-Update-vom-17-Januar-2025-Lesetipps-fuers-Wochenende-10246100.html";"heise+ Update vom 17. Januar 2025: Lesetipps fürs Wochenende | heise online";"Der wöchentliche Newsletter von heise+ Update mit Heiztechnik, günstige Mufus, farbigen Notiztablets, macOS 15 auf alten Macs und künstliche Gravitation"
"https://www.heise.de/news/Biden-ordnet-Verschluesselung-von-E-Mail-DNS-und-BGP-an-10246150.html";"Biden ordnet für US-Behörden Verschlüsselung von E-Mail, DNS und BGP an | heise online";"Ende-zu-Ende-Verschlüsselung, bessere Software und Abwehr, Post-Quanten, Aufsicht über Lieferanten, Passkeys, Erforschung von KI – Biden verordnet gute Medizin."
"https://www.heise.de/news/Missing-Link-35-Jahre-Ransomware-am-Anfang-stand-eine-unscheinbare-Diskette-10247344.html";"Missing Link: Die Ära der Ransomware beginnt mit einer 5,25"-Diskette | heise online";" Vor 35 Jahren markierte eine schlichte 5,25 Zoll-Diskette mit der Aufschrift "AIDS Information" den Beginn einer der größten Geißeln der vernetzten Menschheit."
"https://www.heise.de/hintergrund/Wenn-der-Staat-die-Patientenakte-lesen-will-10248249.html";"Wenn der Staat die elektronische Patientenakte lesen will | heise online";"Die E-Patientenakte ist im Gegensatz zur Gesundheitskarte nicht bei den Beschlagnahmeverboten im Gesetz aufgeführt. Kann der Staat auf die ePA zugreifen?"
"https://www.heise.de/news/Umfrage-Menschen-mit-TikTok-Account-haben-andere-Sicht-auf-Aussenpolitik-10248264.html";"Umfrage: Menschen mit TikTok-Account haben andere Sicht auf Außenpolitik | heise online";"TikTok steht in der Kritik, insbesondere junge Menschen stark zu beeinflussen. Eine Umfrage zeigt nun: Wer die Plattform nutzt, denkt über manche Dinge anders."
"https://www.heise.de/tests/Welche-Open-World-Spiele-lohnende-Ausflugsziele-bieten-10248345.html";"Welche Open-World-Spiele lohnende Ausflugsziele bieten | heise online";"Detailreiche digitale Welten sind in Open-World-Spielen längst mehr als nur Schauplatz. Wir stellen sechs lohnende Titel mit spannender Spielmechanik vor."
"https://www.heise.de/ratgeber/Schimpfroboter-im-Eigenbau-Teil-3-Vom-Steckbrett-zur-Platine-10248461.html";"Schimpfroboter im Eigenbau, Teil 3: Vom Steckbrett zur Platine | heise online";"In diesem Artikel erkläre ich, wie ich aus einem Schaltplan eine gedruckte Platine erstelle, die ich anschließend in ein selbst entwickeltes Gehäuse klebe."
"https://www.heise.de/news/Wie-unser-Kuiperguertel-ALMA-findet-74-Guertel-aus-Exokometen-um-andere-Sterne-10248868.html";"Wie unser Kuipergürtel: ALMA findet 74 Gürtel aus Exokometen um andere Sterne | heise online";"Hinter den Planeten befindet sich im Sonnensystem der Kuipergürtel. Eine Bestandsaufnahme ähnlicher Strukturen um andere Sterne zeigt, wie ungewöhnlich er ist."
"https://www.heise.de/hintergrund/Adobe-Max-Wir-stellen-Updates-und-aktuelle-Funktionen-vor-10249009.html";"Adobe Max: Wir stellen Updates und aktuelle Funktionen vor | heise online";"Alljährlich bringt die Adobe Max Produkt-Updates und neue Funktionen – auch für Fotografen und Bildbearbeiter. Wir werfen einen Blick auf die Neuigkeiten."
"https://www.heise.de/news/Drohnenabstuerze-Amazon-stoppt-Drohnenlieferdienst-in-Arizona-und-Texas-10249212.html";"Drohnenabstürze: Amazon stoppt Drohnenlieferdienst in Arizona und Texas | heise online";"Drohnenabstürze bei regnerischem Wetter bringen Amazons Lieferdienst in die Bredouille. Nach einem Update soll es jedoch weitergehen."
"https://www.heise.de/news/Weisse-Flecken-Bundesregierung-haelt-am-Aus-fuers-Funkloch-Amt-fest-10249451.html";"Bundesregierung hält am Aus der Funkloch-Gesellschaft fest | heise online";"Die unter Ex-Minister Scheuer gegründete Mobilfunkinfrastrukturgesellschaft sollte Funklöcher schließen. Die Gesellschaft wird Ende 2025 stillgelegt."
"https://www.heise.de/news/Trump-kuendigt-KI-Sicherheit-auf-stoppt-Umweltschutz-und-Infrastruktur-10249761.html";"Trump kündigt KI-Sicherheit auf, stoppt Umweltschutz und Infrastruktur | heise online";"Der neue US-Präsident macht dutzende Erlässe seines Vorgängers rückgängig und bremst so Innovation. Also braucht es mehr Energie, die Öl und Gas bringen sollen."
"https://www.heise.de/hintergrund/Digitalpolitische-Konzepte-der-Parteien-vor-der-Wahl-2025-10249911.html";"Digitalpolitische Konzepte der Parteien vor der Wahl 2025 | heise online";"Eine Analyse der Parteiprogramme spiegelt die unterschiedlichen Herangehensweisen der Parteien bei IT und Digitalisierung in verschiedenen Bereichen wider."
"https://www.heise.de/ratgeber/SMD-Loeten-mit-Mini-Heizplatte-So-geht-s-10249988.html";"SMD-Löten mit Mini-Heizplatte: So geht's | heise online";"Das SMD-Löten eröffnet neue Möglichkeiten, kleinste Elektronikkomponenten in eigenen Projekten einzusetzen. Wir zeigen, wie das mit unserer Anleitung klappt."
"https://www.heise.de/ratgeber/So-wird-aus-einem-Pilotenkoffer-ein-Netzwerk-Koffer-fuer-Admins-10251831.html";"So wird aus einem Pilotenkoffer ein Netzwerk-Koffer für Admins | heise online";"Mit einem Raspi, tragbarem Monitor, Router und Powerbank wird ein Koffer zur kompakten All-in-One-Lösung für die Fehlersuche, Analyse und Konfiguration vor Ort."
"https://www.heise.de/ratgeber/Bastel-Projekt-Wie-Sie-eine-Tresorsteuerung-bauen-10252261.html";"Bastel-Projekt: Wie Sie eine Tresorsteuerung bauen | heise online";"Am Beispiel eines Smartphone-Tresors zeigen wir, wie man mit der Oxocard, einem 3D-Drucker und etwas Elektronik programmierbare Schlösser und Safes entwickelt."
"https://www.heise.de/hintergrund/Android-Alternative-Datenschutz-und-Komfort-vereinen-mit-GrapheneOS-10252683.html";"Android-Variante: Datenschutz und Komfort vereinen mit GrapheneOS | heise online";"Die Android-Variante GrapheneOS lässt sich auf Pixel-Smartphones besonders datensparsam betreiben. Der Private Space sperrt geschwätzige Apps in Container."
"https://www.heise.de/ratgeber/Leselust-statt-Lesefrust-Mit-Goodreads-StoryGraph-und-Co-tolle-Buecher-finden-10253690.html";"Leselust statt Lesefrust: Mit Goodreads, StoryGraph und Co. tolle Bücher finden | heise online";"Wer gern Bücher liest, kann mit der passenden App seine Bibliothek besser verwalten, die Lektüre tracken und neue Literatur entdecken."
"https://www.heise.de/tests/Microsoft-System-Center-2025-vorgestellt-10253828.html";"Microsoft System Center 2025 vorgestellt | heise online";"Die aktualisierte Systemverwaltungssuite schließt zu Windows Server 2025 auf und nutzt zeitgemäße Sicherheitstechnik."
"https://www.heise.de/ratgeber/Von-Arduino-zur-PlatformIO-IDE-Umstieg-fuer-Einsteiger-leicht-gemacht-10255242.html";"Von Arduino zur PlatformIO IDE: Umstieg für Einsteiger leicht gemacht  | heise online";"PlatformIO bringt Tools mit, die das Programmieren von Mikrocontrollern erleichtern. Wir erklären, was die IDE kann und wie der Einstieg gelingt."
"https://www.heise.de/news/Fragwuerdige-Forschung-aus-generativer-KI-bei-Google-Scholar-10258426.html";"Fragwürdige "Forschung" aus generativer KI bei Google Scholar | heise online";"Heimlich KI-generierte "Forschungsergebnisse" bergen das Risiko, Wissenschaft zu unterminieren, warnen schwedische Forscher. Das bedroht die Gesellschaft."
"https://www.heise.de/hintergrund/Das-Smartphone-wird-zur-Virtual-Reality-Brille-2569047.html";"Das Smartphone wird zur Virtual-Reality-Brille | heise online";"Haben Sie sich schon mal ihr Handy vors Gesicht geschnallt? Nein? Dann wirds aber Zeit: Schon mit einem Papphalter für drei Euro gibts echtes Virtual-Reality-Feeling"
"https://www.heise.de/hintergrund/Sicher-Loeschen-Daten-von-Festplatten-SSDs-und-Handys-zuverlaessig-entfernen-3891831.html";"Sicher Löschen: Daten von Festplatten, SSDs und Handys entfernen | heise online";"Wer gebrauchte Hardware verkaufen oder verschenken will, sollte vorher alle persönlichen Daten darauf entfernen. Wir zeigen Ihnen, wie Sie Ihre Datenträger zuverlässig löschen."
"https://www.heise.de/ratgeber/Die-Jagd-nach-dem-Dampf-4128209.html";"Die Jagd nach dem Dampf | heise online";"Rund 200 fahrbereite Dampflokomotiven sind allein in Deutschland noch bei Touristen- und Museumsbahnen im Einsatz. Dass die gewohnten Regeln der Bildgestaltung in der Eisenbahnfotografie ebenso funktionieren, diese dabei aber besondere Ansprüche hat, zeigt der Eisenbahnfotograf Olaf Haensch in unserem Workshop."
"https://www.heise.de/tests/USB-Sticks-mit-Hardwareverschluesselung-und-Management-4157988.html";"USB-Sticks mit Hardwareverschlüsselung und Management | heise online";"Unternehmen müssen sensible Daten auf mobilen Trägern besonders gut schützen. Dabei helfen Hardwareverschlüsselung und Komplettpakete zur Stick-Verwaltung."
"https://www.heise.de/tests/Mainboard-fuer-kleine-Server-und-Workstations-mit-Intel-Xeon-E-2100-4247575.html";"Mainboard für kleine Server und Workstations mit Intel Xeon E-2100 | heise online";"Der Xeon E-2100 eignet sich mit RAM-Fehlerschutz ECC eher für Server und Workstations als der verwandte Core i-8000. Fujitsu hat ein sparsames Mainboard dafür."
"https://www.heise.de/ratgeber/Speichertasten-fuer-Weller-Loetstation-nachruesten-4268587.html";"Speichertasten für Weller-Lötstation nachrüsten | heise online";"Kann eine gute Lötstation noch besser werden? Ja, mit gerade einmal 10 Euro rüsten Sie Speichertasten für Löttemperaturen nach und sparen mehrere hundert Euro."
"https://www.heise.de/ratgeber/Heimtrainer-Generator-selbstgebaut-4272428.html";"Heimtrainer-Generator selbstgebaut | heise online";"Hüftnah abgelagerte Energie kann man beim Radfahren in Schweiß umwandeln oder mit dem Fahrrad-Generator Strom daraus machen. Für 60-Watt-Beleuchtung reicht das."
"https://www.heise.de/ratgeber/Linux-und-macOS-parallel-auf-Macs-installieren-4290644.html";"Linux und macOS parallel auf Macs installieren | heise online";"Die Vorteile zweier Betriebssysteme auf dem Mac nutzen: Wir zeigen, wie Sie macOS und Linux nebeneinander installieren und so vom jeweils Besseren profitieren."
"https://www.heise.de/ratgeber/Fritzboxen-mit-Node-Red-auslesen-und-steuern-4307624.html";"Fritzboxen mit Node-Red auslesen und steuern | heise online";"Mit Node-Red kann man die heimische Fritzbox vielseitig ins Smart-Home integrieren, beispielsweise für die Präsenzerkennung."
"https://www.heise.de/tests/Digitale-Aktenablage-Zwei-Apps-fuer-iOS-und-Android-4311619.html";"Digitale Aktenablage: Zwei Apps für iOS und Android | heise online";"Rechnungen einscannen, in Text verwandeln und digital speichern – das erleichtert den Büroalltag. Wir stellen zwei Apps vor."
"https://www.heise.de/hintergrund/Podman-Linux-Container-einfach-gemacht-Teil-1-4329067.html";"Podman: Linux-Container einfach gemacht, Teil 1 | heise online";"Das Container-Tool Podman, als Alternative zu Docker angepriesen, ist kürzlich in Version 1.0 erschienen. Gründe genug für einen tiefen Einblick: Von der Installation bis zum Einsatz."
"https://www.heise.de/ratgeber/Linux-Systemmonitor-Conky-mit-eigenen-Lua-Skripten-erweitern-4337121.html";"Linux-Systemmonitor Conky mit eigenen Lua-Skripten erweitern | heise online";"Conky klebt aktuelle Systeminformationen auf den Desktop. Mit Lua-Skripten kann man das Tool um weitere Informationen ergänzen und diese als Grafik darstellen."
"https://www.heise.de/ratgeber/Fotos-mit-Bordmitteln-optimieren-auf-iPhone-iPad-und-Mac-4446231.html";"Fotos mit Bordmitteln optimieren auf iPhone, iPad und Mac | heise online";"Viele wissen nicht, dass Apples Fotos-App auf Mac und iOS auch einen umfangreichen Bearbeitungsmodus besitzt. Wir geben 15 Tipps."
"https://www.heise.de/ratgeber/Musik-programmieren-mit-Sonic-Pi-4447930.html";"Musik programmieren mit Sonic Pi | heise online";"Sonic Pi ist eine freie Software, mit der man spielerisch aus Programmcode Soundeffekte, Beats, Melodien und ganze Songs erzeugt."
"https://www.heise.de/ratgeber/Windows-10-von-klassischem-Start-auf-UEFI-Boot-umstellen-4449381.html";"Windows 10 von klassischem Start auf UEFI-Boot umstellen | heise online";"Wenn eine Windows-Installation nicht mehr im Legacy-BIOS-, sondern im UEFI-Modus booten soll, reichen zum Umstellen zwei Handgriffe – doch die haben es in sich."
"https://www.heise.de/ratgeber/Androids-eingebaute-VoIP-Funktionen-wieder-aktivieren-4471810.html";"Androids eingebaute VoIP-Funktionen wieder aktivieren | heise online";"Mit einem SIP-Konto sind Sie weltweit unter einer Festnetznummer erreichbar, telefonieren günstig und sind nicht auf Mobilfunkempfang angewiesen."
"https://www.heise.de/ratgeber/So-loesen-Sie-Windows-Bremsen-4483009.html";"So lösen Sie Windows-Bremsen | heise online";"Wenn Windows immer langsamer wird, dann liegt es daran, dass im Laufe der Zeit Bremsklötze dazugekommen sind. Oft lassen sie sich mit simplen Tricks loswerden."
"https://www.heise.de/ratgeber/Logins-fuer-Websites-mit-WebAuthn-erstellen-4495298.html";"Logins für Websites mit WebAuthn erstellen | heise online";"WebAuthn ist ein junger Webstandard zur Anmeldung an Websites ohne Passwort. Dafür muss man nur wenige Schritte implementieren. Bibliotheken gibt es bereits. "
"https://www.heise.de/ratgeber/Windows-10-Backups-mit-Bordmitteln-erstellen-4549348.html";"Windows 10: Backups mit Bordmitteln erstellen  | heise online";"Wer seine Dateien auf einem Windows-PC absichern will, muss kein Programm installieren. Auch mit Bordmitteln kommen Sie zum Backup."
"https://www.heise.de/hintergrund/Full-Stack-Testautomation-einer-Mobile-Banking-App-4560455.html";"Full-Stack-Testautomation einer Mobile-Banking-App | heise online";"Komplexe Microsevice-Architekturen als Backend für mobile Apps sind schwieriger zu testen als monolithische Anwendungen. Dazu sind neue Teststrategien nötig."
"https://www.heise.de/tests/Fuenf-Adressverwaltungen-gegen-Apples-Kontakte-App-Wer-wie-wo-4580317.html";"Fünf Adressverwaltungen gegen Apples Kontakte-App: Wer, wie, wo? | heise online";"Ob man per Telefon, E-Mail oder Post kommuniziert – stets führt der Weg über das Adressbuch. Doch es muss nicht immer Apples eigene Anwendung sein."
"https://www.heise.de/hintergrund/Facebook-YouTube-Co-Wie-Social-Media-Mechanismen-Propaganda-beguenstigen-4589894.html";"Facebook, YouTube &amp; Co.: Wie Social-Media-Mechanismen Propaganda begünstigen | heise online";"Soziale Netzwerke sind mittlerweile wichtige Nachrichtenmedien. Das macht sie zu perfekten Erfüllungsgehilfen für Propaganda und Desinformation."
"https://www.heise.de/ratgeber/Maslow-CNC-Oberfraese-4639052.html";"CNC-Oberfräse Maslow bauen | heise online";"Diese platzsparende, hochkant stehende CNC-Oberfräse mit Ketten und Servomotoren zur Positionierung des Fräskopfes kann 1,2 × 2,4m große Platten bearbeiten. "
"https://www.heise.de/tipps-tricks/Office-Key-auslesen-so-geht-s-4666659.html";"Office-Key auslesen - so geht's | heise online";"Sie möchten den Product Key Ihrer Office-Version herausfinden? Wir zeigen Ihnen, wie das geht."
"https://www.heise.de/tests/Passwoerter-auf-dem-Android-Smartphone-verwalten-Sechs-Keepass-Apps-im-Test-4683337.html";"Passwörter auf dem Android-Smartphone verwalten: Sechs Keepass-Apps im Test | heise online";"Auch unterwegs will man immer auf seine Passwörter zugreifen können. Vier Anbieter bringen mit sechs Apps die Kennwörter auf das Android-Smartphone."
"https://www.heise.de/tests/Profiknipser-Acht-Kamera-Apps-fuer-das-iPhone-im-Test-4714397.html";"Profiknipser: Acht Kamera-Apps für das iPhone im Test | heise online";"Die iPhone-Hardware bietet mehr als Apples Kamera-App erschließt. Dritt-Apps können viele Parameter manuell ansteuern. Wir haben die beliebtesten getestet."
"https://www.heise.de/tests/Sechs-Programme-zur-Abrechnung-der-Mietnebenkosten-4770982.html";"Sechs Programme zur Abrechnung der Mietnebenkosten | heise online";"Abrechnungen der Mietnebenkosten sind häufig fehlerhaft. Wir haben uns die bekanntesten Anwendungen und Webdienste für korrekte Abrechnungen angesehen."
"https://www.heise.de/ratgeber/Microsoft-Flight-Simulator-Die-beste-Steuerungs-Hardware-finden-4873220.html";"Microsoft Flight Simulator: Die beste Steuerungs-Hardware finden | heise online";"Microsofts Flight Simulator ist grafisch enorm schick und spielerisch eine Herausforderung. Doch mit welcher Hardware steuert man das Spiel am besten?"
"https://www.heise.de/ratgeber/Festplattendienstprogramm-von-macOS-ausreizen-4875984.html";"Festplattendienstprogramm von macOS ausreizen | heise online";"Wir zeigen, wie Sie die wichtigsten Aufgaben mit dem Mac-Dienstprogramm erledigen und wann Sie auf das Terminal oder separate Tools ausweichen müssen."
"https://www.heise.de/hintergrund/Woran-LiMux-scheiterte-und-was-wir-daraus-lernen-koennen-4881035.html";"Woran LiMux scheiterte und was wir daraus lernen können | heise online";"München galt als leuchtendes Beispiel für dem Einsatz von Open-Source-Software in Behörden. Doch dann kehrte man zu Microsoft zurück. Was lässt sich lernen?"
"https://www.heise.de/news/Ende-des-Universums-Es-koennte-im-Prinzip-jederzeit-passieren-4890720.html";"Ende des Universums: "Es könnte im Prinzip jederzeit passieren" | heise online";"Der so genannte Vakuumzerfall könnte das Universum von einem auf den anderen Moment auslöschen, sagt die US-Astronomin Katie Mack."
"https://www.heise.de/hintergrund/Elektronische-Signatur-einsetzen-Fuer-Privatpersonen-und-Firmen-4912949.html";"Elektronische Signatur einsetzen: Für Privatpersonen und Firmen | heise online";"Die Qualifizierte Elektronische Signatur kann händische Unterschriften seit Jahrzehnten ersetzen. Doch die Technik funktioniert erst jetzt ohne Kartenleser."
"https://www.heise.de/hintergrund/Was-AirPod-Nachbauten-taugen-Fast-wie-echt-aber-nur-fast-4929045.html";"Was AirPod-Nachbauten taugen: Fast wie echt, aber nur fast | heise online";"In Online-Shops gibt es billige Plagiate der drahtlosen Apple-Ohrhörer AirPods und AirPods Pro, die Design und Funktionen verblüffend gut nachahmen. Lohnt das?"
"https://www.heise.de/ratgeber/E-Mail-Posteingang-organisieren-Der-richtige-Umgang-mit-der-E-Mail-Flut-4963417.html";"E-Mail-Posteingang organisieren: Der richtige Umgang mit der E-Mail-Flut  | heise online";"Mit den passenden Strategien nimmt man übervollen E-Mail-Postfächern den Schrecken und schont Zeit und Nerven."
"https://www.heise.de/ratgeber/Einfuehrung-in-Kivy-Apps-mit-Python-entwickeln-5044681.html";"Apps mit Python entwickeln: Einführung in Kivy | heise online";"Auch mit Python sind plattformübergreifende Anwendungen möglich, etwa für Android und iOS. Wir zeigen Ihnen, wie das Framework Kivy funktioniert."
"https://www.heise.de/ratgeber/Im-Test-25-Passwortmanager-fuer-PC-und-Smartphone-5049332.html";"Im Test: 25 Passwortmanager für PC und Smartphone | heise online";"Moderne Passwortmanager sollten sich komfortabel auf ­ver­schiedenen Geräten nutzen lassen, gut einst­ellbar sein und nicht zu viele Nutzungsdaten weitergeben."
"https://www.heise.de/tests/Fuenf-Apps-fuer-Stop-Motion-Filme-und-Animations-Videos-im-Test-5988177.html";"Fünf Apps für Stop-Motion-Filme und Animations-Videos im Test | heise online";"Für coole Stop-Motion- und Animations-Videos braucht es nur ein iOS- oder Android-Gerät samt passender App. Wir haben fünf Kandidaten getestet."
